title,image,description
Quand le moniteur de colonie confie une adolescente accidentée à un inconnu,https://img.lemde.fr/2023/04/17/0/0/3000/2000/110/73/60/0/e52fb1a_1681734869828-fghhhhh.jpg,"Les parents d’une jeune fille tombée de trottinette électrique protestent contre l’encadrement insuffisant, qui n’a pas permis d’appeler les secours."
« La prévention sanitaire en France : sommes-nous encore au temps de l’ORTF ? »,https://img.lemde.fr/2024/11/20/172/0/4724/3149/110/73/60/0/14aa381_1732118257483-pns-3474709.jpg,"Un collectif de chercheurs, spécialistes des questions de santé, s’indigne dans une tribune au « Monde » de la persistance du contrôle par le gouvernement des campagnes d’information concernant la prévention en santé publique."
« La Vérité sur les troubles psychiques au travail » : de l’urgence de « libérer la parole »,https://img.lemde.fr/2024/11/15/455/0/720/480/110/73/60/0/35e9247_1731660243936-la-va-rita-sur-les-troubles-psychiques-au-travail.jpg,"Treize millions de personnes sont touchées en France par des troubles psychiques invalidants (dépression, bipolarité…). Des pathologies qui restent pourtant des impensés organisationnels et un véritable tabou dans de nombreuses organisations, déplore la sociologue Claire Le Roy-Hatala dans son dernier ouvrage."
"Budget de la Sécurité sociale : le ministre de l’économie, Antoine Armand, marque son soutien aux entreprises",https://img.lemde.fr/2024/10/22/0/0/4477/2985/110/73/60/0/82e5ba0_2024-10-22t151242z-544530936-rc2rpaa2nzd6-rtrmadp-3-france-budget.JPG,"« Attention à l’impôt de trop », alerte le ministre, dans un entretien au « Parisien », alors que plane notamment une contribution patronale au financement des transports en commun."
L’ampleur des violences sexistes et sexuelles dans le milieu médical documentée par l’ordre des médecins,https://img.lemde.fr/2022/01/12/0/13/8488/5659/110/73/60/0/02893fd_4be4823d37774545883aad4f6aa9c68e-4be4823d37774545883aad4f6aa9c68e-0.jpg,"Plus d’un médecin femme sur deux déclare avoir été victime de violences sexistes et sexuelles, selon une enquête déclarative rendue publique mercredi 20 novembre."
"Au procès de Pierre Palmade, condamné à cinq ans de prison, dont deux ferme, le récit de trente-cinq ans d’addictions et une famille brisée",https://img.lemde.fr/2024/11/20/0/0/4404/2936/110/73/60/0/e01deb9_5306481-01-06.jpg,"L’humoriste avait pris le volant sous l’emprise de stupéfiants, en février 2023, et avait percuté une voiture, faisant trois blessés graves, dont une femme enceinte qui a perdu son fœtus."
« Nous demandons l’adoption d’un protocole national garantissant l’anonymat des lanceurs d’alerte dans le domaine de la protection des enfants »,https://img.lemde.fr/2021/10/06/746/0/3953/2635/110/73/60/0/72d31ff_482874980-pns-202866.jpg,"Médecins, enseignants et travailleurs sociaux sont souvent conduits à agir pour protéger des enfants en danger, mais ils s’exposent ainsi à des représailles de l’entourage familial. Davantage doit être fait pour les protéger, estime un collectif de soignants, ainsi que les dirigeantes du mouvement citoyen Les Voies."
"Les enfants, grands oubliés de la recherche contre les maladies tropicales négligées",https://img.lemde.fr/2024/11/19/0/0/5616/3744/110/73/60/0/1891446_1732008563142-000-par7148581.jpg,"L’OMS révèle, dans un rapport, les insuffisances dans le traitement de ces pathologies qui touchent les populations pauvres. A ce jour, 70 % des médicaments ne sont pas adaptés aux plus jeunes patients."
"La baisse du remboursement de certains médicaments par la « Sécu », un choc pour toute la chaîne de la santé",https://img.lemde.fr/2024/11/20/0/0/4920/3280/110/73/60/0/58c6dce_1732078285007-maxnewsworldsix065817.jpg,"Le gouvernement a pris des décisions de déremboursement et des mesures techniques qui auront un impact au premier chef sur les patients, mais aussi sur les laboratoires et les fabricants de produits de santé."
"A Bordeaux, un atelier pour sensibiliser aux risques des soirées étudiantes sans avoir l’air rabat-joie",https://img.lemde.fr/2024/11/18/0/0/6240/4160/110/73/60/0/054ecc5_1731943780023-miage.jpg,"L’Espace santé étudiants de l’université de la ville girondine distille des conseils aux responsables associatifs en charge de l’organisation des événements festifs, où l’alcool coule à flots et est responsable de plus de la moitié des violences sexuelles et sexistes."
Lutte contre le paludisme : une nouvelle résistance aux traitements standards observée chez les enfants,https://img.lemde.fr/2024/11/16/0/1/4132/2755/110/73/60/0/d808e5f_1731747847530-abacanewsroy-831976-015.jpg,"Selon une étude menée en Ouganda, plus de 10 % des petits patients hospitalisés pour une forme grave de cette infection parasitaire présentent une résistance aux dérivés de l’artémisinine."
"Mpox : l’OMS approuve un second vaccin, fabriqué par une société pharmaceutique japonaise",https://img.lemde.fr/2024/11/18/0/0/5500/3666/110/73/60/0/3f92b11_2024-11-18t133411z-243379916-rc2p7balx2lb-rtrmadp-3-africa-mpox-nigeria.JPG,Cette autorisation d’utilisation d’urgence permet à tous les pays d’approuver et d’importer rapidement le vaccin LC16m8 en vue de sa distribution.
"Pour Anne Hidalgo, un Conseil de Paris aux allures de bilan de fin de mandat",https://img.lemde.fr/2024/11/19/0/0/4885/3257/110/73/60/0/4b82a24_1732001971064-000-36jd2jq.jpg,"Quatre grands dossiers stratégiques sont à l’ordre du jour du Conseil de Paris qui démarre mardi : le plan climat, le plan local d’urbanisme bioclimatique, le plan de santé environnementale et la stratégie de résilience de la Ville."
"Drogues : à Paris, les usagers de crack n’ont pas disparu avec les Jeux olympiques",https://img.lemde.fr/2024/11/18/1/0/5000/3333/110/73/60/0/8ce94ed_1731950429953-maxnewsspecialtwo051762.jpg,"Si aucune « scène ouverte » d’ampleur ne s’est reconstituée, les consommateurs de crack sont toujours présents, notamment dans le nord-est de la capitale."
"« La réalité nous a rattrapés » : avec le dérèglement climatique, les écoles d’architecture forment à la gestion de crise",https://img.lemde.fr/2024/11/11/0/0/5206/3471/110/73/60/0/0a2dda2_1731322882660-000-1m83i1.jpg,"Depuis 2006, l’ENSA Paris-Belleville propose un diplôme de troisième cycle sur les risques majeurs. Une formation qui a le vent en poupe, alors que les écoles doivent former des architectes dans la prévention, la reconstruction et le développement."
"L’école de journalisme ESJ Paris reprise par des propriétaires de médias, dont Vincent Bolloré et Rodolphe Saadé",https://img.lemde.fr/2024/11/15/0/0/5968/3979/110/73/60/0/ef2f3c2_1731676020045-000-34lf9k3.jpg,"L’Ecole supérieure de journalisme (ESJ) Paris, doyenne mondiale, qui ne fait pas partie des quatorze écoles reconnues par la profession, bénéficiera aussi de financements de la part de Bernard Arnault, Pierre Gattaz, le groupe Bayard et Marie-Hélène Dassault."
"« La musique classique, on doit apprendre à l’aimer, contrairement aux musiques commerciales » : opération séduction à l’Opéra-Comédie de Montpellier",https://img.lemde.fr/2024/11/14/258/0/3852/2568/110/73/60/0/b6673bf_1731578076498-vue-sur-la-salle.jpg,Un concert de musique classique gratuit attire près d’un millier de jeunes chaque année. L’initiative s’inscrit dans une stratégie de politique culturelle visant à fidéliser ce public.
"Patrick Hetzel, coup de barre à droite dans l’enseignement supérieur",https://img.lemde.fr/2024/11/14/0/0/5899/3933/110/73/60/0/862c4b3_1731600482297-jmug241106015.jpg,"L’ex-député Les Républicains du Bas-Rhin devenu ministre enchaîne les polémiques, assumant ses prises de position conservatrices. L’absence de projet clair pour les universités et la recherche inquiète la communauté scientifique."
Les universités franciliennes devront signer une « charte républicaine » pour toucher une subvention de la région,https://img.lemde.fr/2024/11/14/0/0/8256/5504/110/73/60/0/71fc9a1_1731575474398-000-34u32ty.jpg,"La charte, qui devait être votée vendredi 15 novembre, vise à rappeler le droit aux directions des établissements d’Ile-de-France où se mobilisent « des minorités agissantes », selon la présidente de la région, Valérie Pécresse."
Pourquoi les universités françaises décrochent dans le classement du « Times Higher Education »,https://img.lemde.fr/2020/09/02/0/384/4824/3216/110/73/60/0/034581a_806029675-_K2A3940.jpg,"En perte de vitesse dans le classement 2025 du journal britannique, les universités françaises évoquent les conséquences d’un manque de financement de la recherche."
"Ingénieur, un métier toujours aussi attractif : « Je ne pensais pas que j’aurais un si beau poste à mon âge »",https://img.lemde.fr/2024/11/11/20/0/2953/1968/110/73/60/0/1377962_1731323158087-campusp2.jpg,"La France étant confrontée à une pénurie de talents, les jeunes diplômés bénéficient d’une insertion remarquable sur le marché du travail."
"Dans les écoles d’architecture, une génération « très militante » qui dit non au béton",https://img.lemde.fr/2024/11/08/25/0/2137/1424/110/73/60/0/f57d6d5_1731070416226-ok.jpg,"Les ENSA ont fait évoluer leurs enseignements face au changement climatique. Très engagée, une nouvelle génération d’architectes questionne le monde professionnel sur ses pratiques."
« On essaie de capter les étudiants dès le début de leur cursus » : les IAE à la pêche aux alumni,https://img.lemde.fr/2024/11/01/173/0/4032/2688/110/73/60/0/693b3d3_1730470789463-iaelyon-school-of-management-d.JPG,"Si les écoles universitaires de management n’ont rien à envier aux « business schools » du secteur privé sur le plan académique ou de l’insertion professionnelle, leur réseau d’anciens élèves n’est pas encore aussi bien structuré."
"« Je veux devenir professeur, et cette vocation surprend après avoir fait l’école à la maison »",https://img.lemde.fr/2023/11/07/0/0/3543/2362/110/73/60/0/f45fb73_1699383816451-premiei-re-fois-lemonde-02.jpg,"« Premières fois » : récits de moments charnières autour du passage à l’âge adulte. Cette semaine, Nora, 22 ans, diplômée en lettres classiques, raconte comment avoir fait toute sa scolarité à domicile a éveillé chez elle la vocation de devenir professeure."
Manifestation et graffitis contre Yaël Braun-Pivet à Lyon-III : le ministre de l’enseignement supérieur fait un signalement à la justice,https://img.lemde.fr/2024/11/08/0/0/8256/5504/110/73/60/0/b20fd27_5201820-01-06.jpg,"La présidente de l’Assemblée nationale avait été visée, vendredi, par des tags et des slogans hostiles de militants propalestiniens opposés à sa venue dans l’établissement universitaire, tels que « Yaël casse-toi », « génocidaires hors de nos facs »."
Enquête sur la face cachée des classements des écoles de commerce,https://img.lemde.fr/2024/11/04/459/49/1396/931/110/73/60/0/2081f86_1730733877264-1-lt.jpg,"Vitrine d’exception pour les établissements, outil serviciel pour les étudiants, les palmarès des grandes écoles ont grandi en nombre et acquis une force de frappe indiscutable. Mais ils ont aussi déclenché une course à la performance où tous les coups sont permis… au détriment parfois de la qualité de la pédagogie, voire de la déontologie."
Yaël Braun-Pivet visée par des graffitis et des slogans hostiles de manifestants propalestiniens à l’université Lyon-III,https://img.lemde.fr/2024/11/08/0/0/7834/5223/110/73/60/0/a2ed15d_1731094940165-517731.jpg,"Plusieurs organisations de gauche, dont des syndicats étudiants, avaient dénoncé la venue de la présidente de l’Assemblée nationale, la qualifiant de « figure éminente du soutien inconditionnel aux actions criminelles de l’Etat israélien »."
"Vendée Globe : les écoles d’ingénieurs, une voie royale pour la course au large",https://img.lemde.fr/2024/11/07/0/214/5838/3892/110/73/60/0/69dab72_1730967267646-caroline-boule-portrait-3.jpg,De plus en plus de skippeurs passent par ce type de formation avant de faire de la navigation leur métier. Un bagage scientifique qui représente un atout pour briller sur les océans.
"« Sur la régulation de la tech et l’IA, l’élection de Trump met la pression sur l’UE »",https://img.lemde.fr/2024/11/12/0/66/1756/1171/110/73/60/0/36ca0d5_2024-11-12t101337z-1628844610-rc2l3ba9t6aq-rtrmadp-3-ecb-policy-holzmann.JPG,"Le retour du républicain à la Maison Blanche pourrait compliquer les projets de régulation des contenus sur Internet promus par l’Union européenne face aux géants américains du numérique, observe Alexandre Piquard, dans sa chronique au « Monde »."
Pourquoi Google est menacé de devoir se séparer de son navigateur Chrome,https://img.lemde.fr/2024/11/20/1/0/8192/5461/110/73/60/0/dfa17c8_1732119897582-142006.jpg,"L’administration Biden a rendu ses réquisitions contre le moteur de recherche, mercredi 20 novembre, mais la décision finale dépendra du juge et du nouveau président Donald Trump."
"Le gouvernement américain veut que Google vende son navigateur Chrome, le plus utilisé au monde",https://img.lemde.fr/2024/11/21/0/144/7398/4932/110/73/60/0/8b7745e_5309679-01-06.jpg,"Dans le cadre de sanctions liées à une pratique de monopole, les régulateurs américains cherchent à démanteler Google, en forçant notamment la vente du navigateur Internet le plus utilisé au monde."
Les confessions d’un agent repenti de la « désinformation » et des « messages haineux » de Wagner en Centrafrique,https://img.lemde.fr/2024/11/15/1022/0/3597/2398/110/73/60/0/d471056_1731665782401-7-mathias-benguigui-dscf9883.jpg,"Pendant huit mois, « Le Monde » et neuf médias internationaux, coordonnés par l’organisation Forbidden Stories, ont enquêté sur l’histoire du journaliste Ephrem Ngonzo et sur les ficelles de la stratégie de désinformation mise en œuvre par la Russie en Centrafrique et dupliquée par la suite au Sahel."
